com.google.javascript.jscomp.DefaultPassConfig:getCodeRemovingPasses()Ljava/util/List; CleanFix
com.google.javascript.jscomp.Compiler:newExternInput(Ljava/lang/String;)Lcom/google/javascript/jscomp/CompilerInput; NoneFix
com.google.javascript.jscomp.SourceExcerptProvider$SourceExcerpt$1:get(Lcom/google/javascript/jscomp/SourceExcerptProvider;Ljava/lang/String;ILcom/google/javascript/jscomp/SourceExcerptProvider$ExcerptFormatter;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.SyntheticAst:<init>(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.SyntheticAst:clearAst()V NoneFix
com.google.javascript.jscomp.SyntheticAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.SyntheticAst:getSourceFile()Lcom/google/javascript/jscomp/SourceFile; NoneFix
com.google.javascript.jscomp.VarCheck:createSynthesizedExternVar(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.VarCheck:getSynthesizedExternsInput()Lcom/google/javascript/jscomp/CompilerInput; NoneFix
com.google.javascript.jscomp.VarCheck:getSynthesizedExternsRoot()Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.CheckGlobalThis:getFunctionJsDocInfo(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/JSDocInfo; NoneFix
com.google.javascript.rhino.Node:toStringTree()Ljava/lang/String; NoneFix
com.google.javascript.rhino.Node:toStringTreeImpl()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:<init>()V NoneFix
com.google.javascript.jscomp.CommandLineRunner:<init>([Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.Compiler:getSourceLine(Ljava/lang/String;I)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.SourceFile:getLine(I)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.Compiler:getSourceFileByName(Ljava/lang/String;)Lcom/google/javascript/jscomp/SourceFile; NoneFix
com.google.javascript.jscomp.PeepholeRemoveDeadCode:trySimplifyUnusedResult(Lcom/google/javascript/rhino/Node;Z)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:outputSourceMap(Lcom/google/javascript/jscomp/CompilerOptions;)V NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:access$900(Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:processResults(Lcom/google/javascript/jscomp/Result;Ljava/util/List;Lcom/google/javascript/jscomp/CompilerOptions;)I NoneFix
com.google.javascript.jscomp.CommandLineRunner:processArgs([Ljava/lang/String;)Ljava/util/List; NoneFix
com.google.javascript.rhino.Node:toString(Ljava/lang/StringBuilder;ZZZ)V NoneFix
com.google.javascript.jscomp.WarningLevel:setOptionsForWarningLevel(Lcom/google/javascript/jscomp/CompilerOptions;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$25:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/HotSwapCompilerPass; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:outputBundle()V NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:outputManifest()V NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:outputManifestOrBundle(Ljava/util/List;Z)V NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:outputNameMaps(Lcom/google/javascript/jscomp/CompilerOptions;)V NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:writeOutput(Ljava/lang/Appendable;Lcom/google/javascript/jscomp/Compiler;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.DevirtualizePrototypeMethods:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DevirtualizePrototypeMethods:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/SimpleDefinitionFinder;)V NoneFix
com.google.javascript.jscomp.DevirtualizePrototypeMethods:rewriteDefinitionIfEligible(Lcom/google/javascript/jscomp/DefinitionSite;Lcom/google/javascript/jscomp/SimpleDefinitionFinder;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$14:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$15:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$41:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$84$1:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig$84;Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/VariableMap;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$84$1:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$84:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:runVariableRenaming(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/VariableMap; NoneFix
com.google.javascript.jscomp.StatementFusion:canFuseIntoOneStatement(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.AnonymousFunctionNamingPolicy:getReservedCharacters()[C NoneFix
com.google.javascript.jscomp.CoalesceVariableNames:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CompilerOptions:isAssumeStrictThis()Z NoneFix
com.google.javascript.jscomp.DeadAssignmentsElimination:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$12$1:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$38:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$52:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$58:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$59:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$64:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:assertAllLoopablePasses(Ljava/util/List;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig:getAdditionalReplacements(Lcom/google/javascript/jscomp/CompilerOptions;)Ljava/util/Map; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:isInliningForbidden()Z NoneFix
com.google.javascript.jscomp.OptimizeParameters:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/SimpleDefinitionFinder;)V NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$NameContext:<init>(Lcom/google/javascript/jscomp/AnalyzePrototypeProperties;Lcom/google/javascript/jscomp/AnalyzePrototypeProperties$NameInfo;)V NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$NameInfo:<init>(Lcom/google/javascript/jscomp/AnalyzePrototypeProperties;Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$NameInfo:getDeepestCommonModuleRef()Lcom/google/javascript/jscomp/JSModule; NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$NameInfo:isReferenced()Z NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$NameInfo:markReference(Lcom/google/javascript/jscomp/JSModule;)Z NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$ProcessProperties:<init>(Lcom/google/javascript/jscomp/AnalyzePrototypeProperties;)V NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$ProcessProperties:<init>(Lcom/google/javascript/jscomp/AnalyzePrototypeProperties;Lcom/google/javascript/jscomp/AnalyzePrototypeProperties$1;)V NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$ProcessProperties:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$ProcessProperties:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$ProcessProperties:isGlobalFunctionDeclaration(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$ProcessProperties:isPrototypePropertyAssign(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$ProcessProperties:shouldTraverse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$ProcessProperties:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties$PropagateReferences:traverseEdge(Lcom/google/javascript/jscomp/AnalyzePrototypeProperties$NameInfo;Lcom/google/javascript/jscomp/JSModule;Lcom/google/javascript/jscomp/AnalyzePrototypeProperties$NameInfo;)Z NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties:getAllNameInfo()Ljava/util/Collection; NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties:getNameInfoForName(Ljava/lang/String;Lcom/google/javascript/jscomp/AnalyzePrototypeProperties$SymbolType;)Lcom/google/javascript/jscomp/AnalyzePrototypeProperties$NameInfo; NoneFix
com.google.javascript.jscomp.AnalyzePrototypeProperties:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ReplaceCssNames:getCssRenamingMap()Lcom/google/javascript/jscomp/CssRenamingMap; NoneFix
com.google.javascript.jscomp.CheckAccidentalSemicolon:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.Compiler:compileInternal()V NoneFix
com.google.javascript.jscomp.Compiler:normalize()V NoneFix
com.google.javascript.jscomp.Compiler:optimize()V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$80$1:<init>(Lcom/google/javascript/jscomp/DefaultPassConfig$80;Lcom/google/javascript/jscomp/AbstractCompiler;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$80$1:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$87:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$88:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.PhaseOptimizer:consume(Ljava/util/List;)V NoneFix
com.google.javascript.jscomp.RenameVars:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Ljava/lang/String;ZZZZLcom/google/javascript/jscomp/VariableMap;[CLjava/util/Set;)V NoneFix
com.google.javascript.jscomp.Compiler:getCssRenamingMap()Lcom/google/javascript/jscomp/CssRenamingMap; NoneFix
com.google.javascript.jscomp.ConvertToDottedProperties:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ConvertToDottedProperties:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig:combineChecks(Lcom/google/javascript/jscomp/AbstractCompiler;Ljava/util/List;)Lcom/google/javascript/jscomp/HotSwapCompilerPass; NoneFix
com.google.javascript.jscomp.RenameLabels$DefaultNameSupplier:<init>()V NoneFix
com.google.javascript.jscomp.AstValidator:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$8$1:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$8:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/HotSwapCompilerPass; NoneFix
com.google.javascript.jscomp.CollapseVariableDeclarations$GatherCollapses:<init>(Lcom/google/javascript/jscomp/CollapseVariableDeclarations;Lcom/google/javascript/jscomp/CollapseVariableDeclarations$1;)V NoneFix
com.google.javascript.jscomp.CollapseVariableDeclarations$GatherCollapses:canBeRedeclared(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/Scope;)Z NoneFix
com.google.javascript.jscomp.CollapseVariableDeclarations$GatherCollapses:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CollapseVariableDeclarations:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V NoneFix
com.google.javascript.jscomp.CollapseVariableDeclarations:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.Compiler:getRoot()Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.CompilerOptions:getAliasTransformationHandler()Lcom/google/javascript/jscomp/CompilerOptions$AliasTransformationHandler; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$10:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/HotSwapCompilerPass; NoneFix
com.google.javascript.jscomp.VarCheck$NameRefInExternsCheck:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:createSourceInputs(Ljava/util/List;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:doRun()I NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:setRunOptions(Lcom/google/javascript/jscomp/CompilerOptions;)V NoneFix
com.google.javascript.jscomp.ClosureOptimizePrimitives$FindObjectCreateCalls:<init>(Lcom/google/javascript/jscomp/ClosureOptimizePrimitives;)V NoneFix
com.google.javascript.jscomp.ClosureOptimizePrimitives$FindObjectCreateCalls:<init>(Lcom/google/javascript/jscomp/ClosureOptimizePrimitives;Lcom/google/javascript/jscomp/ClosureOptimizePrimitives$1;)V NoneFix
com.google.javascript.jscomp.ClosureOptimizePrimitives$FindObjectCreateCalls:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ClosureOptimizePrimitives:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ClosureOptimizePrimitives:processObjectCreateCalls(Ljava/util/List;)V NoneFix
com.google.javascript.jscomp.ControlStructureCheck:check(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ControlStructureCheck:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ProcessClosurePrimitives:getExportedVariableNames()Ljava/util/Set; NoneFix
com.google.javascript.jscomp.CheckGlobalThis:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;)V NoneFix
com.google.javascript.jscomp.CheckGlobalThis:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ExploitAssigns:<init>()V NoneFix
com.google.javascript.jscomp.ExploitAssigns:optimizeSubtree(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.WarningLevel:addDefaultWarnings(Lcom/google/javascript/jscomp/CompilerOptions;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processRegExpLiteral(Lcom/google/javascript/jscomp/mozilla/rhino/ast/RegExpLiteral;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.TypeSafeDispatcher:process(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstNode;)Ljava/lang/Object; NoneFix
com.google.javascript.rhino.jstype.TernaryValue:forBoolean(Z)Lcom/google/javascript/rhino/jstype/TernaryValue; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner:streamToOutputWriter(Ljava/io/OutputStream;)Ljava/io/Writer; NoneFix
com.google.javascript.jscomp.PeepholeReplaceKnownMethods:<init>()V NoneFix
com.google.javascript.jscomp.ReferenceCollectingCallback:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ClosureCodeRemoval$FindAbstractMethods:<init>(Lcom/google/javascript/jscomp/ClosureCodeRemoval;Lcom/google/javascript/jscomp/ClosureCodeRemoval$1;)V NoneFix
com.google.javascript.jscomp.ClosureCodeRemoval$FindAbstractMethods:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ClosureCodeRemoval:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;ZZ)V NoneFix
com.google.javascript.jscomp.ComposeWarningsGuard:disables(Lcom/google/javascript/jscomp/DiagnosticGroup;)Z NoneFix
com.google.javascript.jscomp.PhaseOptimizer$LoopInternal:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.StatementFusion:<init>()V NoneFix
com.google.javascript.jscomp.StatementFusion:optimizeSubtree(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setAcceptConstKeyword(Z)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setClosureEntryPoints(Ljava/util/List;)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NoneFix
com.google.javascript.jscomp.AbstractCommandLineRunner$CommandLineConfig:setCreateNameMapFiles(Z)Lcom/google/javascript/jscomp/AbstractCommandLineRunner$CommandLineConfig; NoneFix
